tinh,huyen,xa,Ho,x,y,prop.ho,songuoi,danso,pro.pop,area_km,songuoi_km,danso_km,distm_km,rank,geometry
Hai Phong,Thuy Nguyen,Xa Gia Minh,Mai,106.7026763,20.99169376,0.783630031,5,4144,0.120656371,8.613847575,0.580460701,481.0858288,88.68007452,2481,
Hai Phong,Kien Thuy,Xa Kien Quoc,Mai,106.6383485,20.7227341,0.783630031,10,9711,0.102976007,8.404080172,1.189898216,1155.510157,88.69383463,2482,
Hai Phong,Hong Bang,Phuong Hoang Van Thu,Mai,106.6842576,20.85906962,0.783630031,40,3065,1.305057096,0.254643052,157.0826288,12036.45643,88.71899946,2483,
Thai Nguyen,Vo Nhai,Xa Thuong Nung,Mai,105.970874,21.82253062,0.783630031,5,2472,0.202265372,42.32881749,0.118122837,58.39993052,88.7772021,2484,
Hai Phong,Ngo Quyen,Phuong Cau Dat,Mai,106.6838896,20.85447821,0.783630031,34,5119,0.664192225,0.142958422,237.8313892,35807.61416,88.79191217,2485,
Bac Giang,Luc Ngan,Xa Tan Lap,Mai,106.6451714,21.32632931,0.783630031,10,8285,0.12070006,55.89220056,0.17891584,148.2317733,88.85211717,2486,
Hai Phong,Thuy Nguyen,Xa Duong Quan,Mai,106.6917388,20.88755928,0.783630031,29,8533,0.339857026,7.649193171,3.791249528,1115.54249,88.86304554,2487,
Phu Tho,Cam Khe,Xa Huong Lung,Mai,105.0805098,21.37931632,0.783630031,9,6373,0.141220775,16.44223393,0.547370877,387.5993996,88.8827851,2488,
Thanh Hoa,Ba Thuoc,Xa Luong Noi,Mai,105.359581,20.37112792,0.783630031,2,4621,0.043280675,57.70111277,0.034661377,80.08511063,88.97352594,2489,
Hai Phong,Le Chan,Phuong Du Hang Kenh,Mai,106.6819659,20.83901339,0.783630031,234,32218,0.726302067,1.492336686,156.8010773,21588.962,88.98934768,2490,
Thai Binh,Kien Xuong,Xa Vu Qui,Mai,106.3863817,20.40249113,0.783630031,21,5152,0.407608696,2.804971379,7.486707408,1836.738884,89.00088732,2491,
Thai Nguyen,Vo Nhai,Xa Than Xa,Mai,105.9045979,21.83133224,0.783630031,21,2585,0.81237911,103.2952142,0.203300803,25.02536077,89.04783106,2492,
Phu Tho,Doan Hung,Xa Van Don,Mai,105.2133038,21.56742019,0.783630031,43,5261,0.817335107,16.46725429,2.611242848,319.4825261,89.05481759,2493,
Hai Phong,Kien Thuy,Xa Huu Bang,Mai,106.6597362,20.76627506,0.783630031,12,9075,0.132231405,6.695430084,1.79226724,1355.402101,89.05632932,2494,
Hai Phong,Tien Lang,Xa Tien Thang,Mai,106.6280222,20.69211618,0.783630031,16,6807,0.235052152,10.22269389,1.565145174,665.8714499,89.07329834,2495,
Thai Binh,Thai Thuy,Xa Thuy Dung,Mai,106.5789362,20.6063884,0.783630031,23,3923,0.586286006,4.879475504,4.713621368,803.9798533,89.07441804,2496,
Hai Phong,Le Chan,Phuong Hang Kenh,Mai,106.6851068,20.84695483,0.783630031,154,14210,1.083743842,0.37833629,407.045277,37559.17783,89.10199139,2497,
Ninh Binh,Hoa Lu,Xa Ninh Hai,Mai,105.9101944,20.22571508,0.783630031,10,5921,0.16889039,21.74333233,0.459911105,272.3133653,89.11497533,2498,
Thai Nguyen,Dinh Hoa,Xa Boc Nhieu,Mai,105.6206542,21.80436896,0.783630031,78,3809,2.04778157,26.00939637,2.998916195,146.4470742,89.13324735,2499,
Hai Phong,Ngo Quyen,Phuong Luong Khanh Thien,Mai,106.6879783,20.85749595,0.783630031,20,5664,0.353107345,0.316867174,63.1179297,17874.99769,89.13457952,2500,
Thai Binh,Kien Xuong,Xa Thanh Tan,Mai,106.4283933,20.43437369,0.783630031,10,6293,0.158906722,5.441828765,1.837617542,1156.412719,89.1688016,2501,
Phu Tho,Thanh Ba,Xa Thai Ninh,Mai,105.1650271,21.51427938,0.783630031,58,2480,2.338709677,7.712420708,7.520336635,321.5592216,89.17869156,2502,
Nam Dinh,Nam Truc,Xa Nam Tien,Mai,106.20574,20.29574735,0.783630031,15,10171,0.147478124,9.714542276,1.544076867,1046.987054,89.18544476,2503,
Bac Giang,Luc Ngan,Xa Hong Giang,Mai,106.613449,21.39966898,0.783630031,9,10204,0.088200706,14.3270906,0.628180574,712.2171753,89.21855619,2504,
Hai Phong,Le Chan,Phuong Vinh Niem,Mai,106.6805374,20.8252988,0.783630031,265,32213,0.822649241,4.695166928,56.44101776,6860.884925,89.21984592,2505,
Ninh Binh,Yen Khanh,Xa Khanh Phu,Mai,106.0302661,20.24070891,0.783630031,13,6544,0.198655257,6.018474432,2.160015823,1087.318734,89.22537124,2506,
Thanh Hoa,Thach Thanh,Xa Thach Quang,Mai,105.5180674,20.28597819,0.783630031,38,6838,0.555718046,20.14742728,1.886096894,339.3981726,89.22937065,2507,
Thai Binh,Thai Thuy,Xa Thuy Trinh,Mai,106.5638449,20.5815888,0.783630031,9,6582,0.136736554,6.121691765,1.47018183,1075.192978,89.23946017,2508,
Phu Tho,Tan Son,Xa Kim Thuong,Mai,104.9929622,21.07225982,0.783630031,1,6284,0.015913431,78.05149057,0.012812055,80.51095442,89.26843531,2509,
Thai Binh,Kien Xuong,Xa Quang Lich,Mai,106.4093464,20.41703355,0.783630031,287,4642,6.182679879,4.530794461,63.34429921,1024.54438,89.29127364,2510,
Phu Tho,Thanh Ba,Xa Yen Noi,Mai,105.1365652,21.47862462,0.783630031,10,3005,0.332778702,6.209625565,1.610403058,483.926119,89.29881093,2511,
Hai Phong,Ngo Quyen,Phuong Le Loi,Mai,106.6894068,20.8537885,0.783630031,54,7388,0.730914997,0.212203863,254.4722765,34815.57738,89.36884647,2512,
Thai Binh,Kien Xuong,Xa Hong Thai,Mai,106.4632198,20.4632608,0.783630031,16,5616,0.284900285,6.455808033,2.47838844,869.9143425,89.38359103,2513,
Phu Tho,Cam Khe,Xa Xuong Thinh,Mai,105.0958822,21.41767366,0.783630031,3,3316,0.090470446,5.830182923,0.514563615,568.7643156,89.40729162,2514,
Hai Phong,Kien Thuy,Xa Thuy Huong,Mai,106.654227,20.74230777,0.783630031,4,5364,0.074571216,3.220141996,1.242181247,1665.765052,89.42696219,2515,
Thai Binh,Kien Xuong,Xa Vu Trung,Mai,106.3784539,20.39118546,0.783630031,39,5531,0.705116615,3.595319244,10.84743728,1538.389118,89.4706651,2516,
Hai Phong,Ngo Quyen,Phuong May To,Mai,106.6933647,20.86554712,0.783630031,90,10891,0.826370398,1.198183907,75.11367782,9089.589613,89.49565532,2517,
Hai Phong,Thuy Nguyen,Xa Trung Ha,Mai,106.7050009,20.92874472,0.783630031,8,6053,0.132165868,4.165010022,1.920763685,1453.297823,89.53208333,2518,
Nam Dinh,Xuan Truong,Xa Xuan Chau,Mai,106.3373792,20.36214217,0.783630031,10,3787,0.264061262,6.208723316,1.610637081,609.9482627,89.54026855,2519,
Thai Binh,Thai Thuy,Xa Thuy Tan,Mai,106.5964241,20.62554026,0.783630031,445,3548,12.54227734,5.421462131,82.08117834,654.4360017,89.54926983,2520,
Hai Phong,Le Chan,Phuong Dong Hai,Mai,106.6889612,20.84314774,0.783630031,86,11784,0.729803123,0.409187737,210.1724762,28798.51697,89.58936575,2521,
Phu Tho,Tan Son,Xa Xuan Dai,Mai,104.9968189,21.14380067,0.783630031,4,5941,0.067328733,66.46312494,0.060183749,89.38791255,89.62678288,2522,
Ninh Binh,Ninh Binh,Phuong Ninh Son,Mai,105.9885153,20.22881959,0.783630031,61,10759,0.56696719,4.775318928,12.77401592,2253.043234,89.71365298,2523,
Hai Phong,Ngo Quyen,Phuong Gia Vien,Mai,106.6937689,20.85662984,0.783630031,71,9545,0.743844945,0.254087063,279.4317786,37565.86376,89.74372263,2524,
Hai Phong,Thuy Nguyen,Xa An Lu,Mai,106.7041228,20.90655563,0.783630031,7,14149,0.049473461,7.293720097,0.959729727,1939.887988,89.78495413,2525,
Ninh Binh,Nho Quan,Xa Son Ha,Mai,105.8646631,20.21758342,0.783630031,54,4567,1.182395446,10.04344071,5.376643478,454.7246438,89.81040044,2526,
Hai Phong,Ngo Quyen,Phuong Lach Tray,Mai,106.6921836,20.8462912,0.783630031,57,8106,0.703182828,0.70133693,81.27334743,11557.92551,89.83589162,2527,
Nam Dinh,Nghia Hung,Xa Nghia Minh,Mai,106.1197403,20.25776225,0.783630031,4,4664,0.085763293,5.32924647,0.750575156,875.1706318,89.84116509,2528,
Thai Binh,Kien Xuong,Xa Vu Thang,Mai,106.3689696,20.37994701,0.783630031,6,4363,0.137520055,4.481827001,1.338739759,973.4869282,89.85941867,2529,
Hai Phong,Le Chan,Phuong Kenh Duong,Mai,106.6890014,20.83273956,0.783630031,167,18564,0.899590605,1.299948887,128.4665895,14280.56148,89.86756152,2530,
Thai Binh,Thai Thuy,Xa Thuy Ha,Mai,106.551125,20.55393867,0.783630031,18,6163,0.292065552,7.140588576,2.520800605,863.0941181,89.90092052,2531,
Nam Dinh,Nam Truc,Xa Nam Thanh,Mai,106.2528358,20.30981692,0.783630031,50,10454,0.478285824,7.332445164,6.819007696,1425.718129,89.94902319,2532,
Ninh Binh,Ninh Binh,Phuong Ninh Phong,Mai,105.9722278,20.22423203,0.783630031,44,8111,0.542473185,5.400873359,8.146830535,1501.794147,89.96015104,2533,
Phu Tho,Yen Lap,Thi tran Yen Lap,Mai,105.0588946,21.35900009,0.783630031,39,7934,0.491555331,13.22983746,2.947882021,599.7050245,89.97444443,2534,
Hai Phong,Duong Kinh,Phuong Hung Dao,Mai,106.680068,20.79779667,0.783630031,32,12982,0.246495147,6.611586372,4.839988196,1963.522711,89.99726051,2535,
Nam Dinh,Nam Truc,Xa Nam Loi,Mai,106.2379632,20.30203053,0.783630031,122,7958,1.533048505,7.853590116,15.53429683,1013.294542,90.00757257,2536,
Thai Nguyen,Dinh Hoa,Xa Phu Tien,Mai,105.6606645,21.82194104,0.783630031,53,3122,1.697629725,13.68239539,3.873590734,228.1764202,90.0117841,2537,
Ninh Binh,Ninh Binh,Xa Ninh Phuc,Mai,106.0018568,20.22821603,0.783630031,42,8871,0.473452824,6.397527896,6.565035852,1386.629358,90.01271992,2538,
Nam Dinh,Nghia Hung,Xa Nghia Thinh,Mai,106.1483397,20.26503535,0.783630031,16,7632,0.209643606,8.714810814,1.835954944,875.7505083,90.05928268,2539,
Nam Dinh,Truc Ninh,Xa Truc Chinh,Mai,106.298111,20.33271871,0.783630031,1106,4559,24.25970608,5.734433398,192.8699704,795.0218764,90.06141147,2540,
Ninh Binh,Hoa Lu,Xa Ninh Thang,Mai,105.9504725,20.22049341,0.783630031,10,4185,0.238948626,4.265116147,2.344602036,981.2159519,90.0798343,2541,
Phu Tho,Doan Hung,Xa Hung Long,Mai,105.2239522,21.59182995,0.783630031,4,2892,0.138312586,7.703997728,0.519210953,375.3895188,90.08272145,2542,
Thai Binh,Thai Thuy,Xa Thai Nguyen,Mai,106.5358477,20.53095943,0.783630031,5,6958,0.07185973,7.179931428,0.696385481,969.0900352,90.1518856,2543,
Tuyen Quang,Son Duong,Xa Binh Yen,Mai,105.4375878,21.74531688,0.783630031,2,2696,0.074183976,12.92337937,0.154758283,208.6141653,90.1679165,2544,
Hai Phong,Ngo Quyen,Phuong Lac Vien,Mai,106.699123,20.86126019,0.783630031,82,9267,0.884860257,0.38522568,212.862237,24056.02866,90.17990025,2545,
Hai Phong,Tien Lang,Xa Nam Hung,Mai,106.6219688,20.6573857,0.783630031,8,5219,0.15328607,4.705926776,1.699983952,1109.027031,90.19609684,2546,
Phu Tho,Tan Son,Xa Tan Phu,Mai,105.0037149,21.20973035,0.783630031,9,6104,0.147444299,21.04855697,0.427582756,289.996127,90.23455548,2547,
Hai Phong,Tien Lang,Xa Bac Hung,Mai,106.6310176,20.67189755,0.783630031,3,6218,0.048247025,5.007652109,0.59908315,1241.699676,90.31778171,2548,
Lang Son,Bac Son,Xa Vu Le,Mai,106.1601283,21.79159314,0.783630031,14,5449,0.256927877,39.58175924,0.353698276,137.6644218,90.36271169,2549,
Phu Tho,Doan Hung,Xa Phu Thu,Mai,105.2362152,21.60758475,0.783630031,2,2025,0.098765432,5.377197393,0.371940967,376.5902294,90.39480271,2550,
Thai Binh,Thai Thuy,Xa Thai Thuan,Mai,106.5009558,20.48727512,0.783630031,114,3324,3.429602888,5.209992029,21.88103156,638.0048149,90.44248622,2551,
Hoa Binh,Mai Chau,Xa Phuc San,Mai,105.0318478,20.75382125,0.783630031,6,1891,0.317292438,32.36001143,0.185414026,58.43632052,90.45877732,2552,
Nam Dinh,Y Yen,Xa Yen Tri,Mai,106.0528876,20.23412246,0.783630031,86,11680,0.73630137,12.13442334,7.0872754,962.5508915,90.45879991,2553,
Thai Binh,Thai Thuy,Xa Thuy An,Mai,106.5921911,20.60279199,0.783630031,1209,4057,29.80034508,4.059624066,297.8108269,999.3536185,90.45942958,2554,
Hai Phong,Ngo Quyen,Phuong Dong Quoc Binh,Mai,106.6965264,20.83902005,0.783630031,42,5916,0.709939148,0.229857355,182.7220191,25737.70154,90.46163218,2555,
Thai Binh,Thai Thuy,Xa Thai Hung,Mai,106.5217596,20.50916643,0.783630031,10,4974,0.201045436,5.107306464,1.957979234,973.8988711,90.51305968,2556,
Ninh Binh,Nho Quan,Xa Ky Phu,Mai,105.7482332,20.21654861,0.783630031,26,4898,0.53082891,44.45895174,0.58480911,110.1690393,90.5437171,2557,
Nam Dinh,Truc Ninh,Thi tran Co Le,Mai,106.276693,20.31583332,0.783630031,141,11020,1.279491833,4.952293095,28.47165895,2225.231784,90.55234615,2558,
Phu Tho,Thanh Ba,Thi tran Thanh Ba,Mai,105.1407105,21.50449724,0.783630031,117,7993,1.463780808,5.905066189,19.8134951,1353.583473,90.57246238,2559,
Phu Tho,Thanh Ba,Xa Man Lan,Mai,105.1093567,21.46185944,0.783630031,18,3284,0.548112058,6.432035465,2.798492032,510.5693241,90.66425012,2560,
Hai Phong,Ngo Quyen,Phuong May Chai,Mai,106.7063927,20.87048902,0.783630031,127,19643,0.646540752,2.359717038,53.82001231,8324.303163,90.71452257,2561,
Hai Phong,Ngo Quyen,Phuong Dang Giang,Mai,106.699507,20.8408638,0.783630031,148,22374,0.661482077,1.882553118,78.6166396,11884.92361,90.71569027,2562,
Hai Phong,Kien Thuy,Xa Thanh Son,Mai,106.6689787,20.74485684,0.783630031,9,6474,0.139017609,3.702659516,2.430685285,1748.472948,90.76502271,2563,
Hai Phong,Ngo Quyen,Phuong Cau Tre,Mai,106.7048487,20.86093146,0.783630031,99,15552,0.636574074,0.436682878,226.7091406,35613.945,90.77032306,2564,
Hai Phong,Ngo Quyen,Phuong Dong Khe,Mai,106.7029279,20.85242611,0.783630031,116,20835,0.55675546,1.738989361,66.70541098,11981.09688,90.77499222,2565,
Bac Kan,Cho Moi,Xa Quang Chu,Mai,105.8117392,21.84802291,0.783630031,14,3566,0.392596747,50.02991331,0.279832586,71.27735717,90.80913383,2566,
Thai Binh,Kien Xuong,Xa Hoa Binh,Mai,106.4194493,20.40710635,0.783630031,247,5966,4.140127389,6.002700356,41.14814756,993.8860256,90.81195676,2567,
Thai Binh,Thai Thuy,Xa Thuy Luong,Mai,106.5779084,20.57549974,0.783630031,10,5012,0.199521149,3.52911676,2.833570177,1420.185372,90.83319517,2568,
Hai Phong,Kien Thuy,Thi tran Nui Doi,Mai,106.6726453,20.75238859,0.783630031,20,3515,0.568990043,1.333481919,14.9983286,2635.956252,90.83683644,2569,
Thai Binh,Thai Thuy,Thi tran Diem Dien,Mai,106.5683971,20.5596591,0.783630031,44,10074,0.436767917,2.17593316,20.22120937,4629.737799,91.00185803,2570,
Hai Phong,Kien Thuy,Xa Dong Phuong,Mai,106.6855184,20.78334423,0.783630031,21,7272,0.288778878,4.579809046,4.585344015,1587.839128,91.00972271,2571,
Tuyen Quang,Son Duong,Xa Dong Tho,Mai,105.294054,21.6642414,0.783630031,7,8559,0.081785255,49.11483494,0.14252313,174.265067,91.01940427,2572,
Hai Phong,Tien Lang,Xa Tay Hung,Mai,106.620843,20.63925255,0.783630031,6,4213,0.14241633,8.219360141,0.72998383,512.570313,91.02959227,2573,
Phu Tho,Doan Hung,Xa Minh Tien,Mai,105.1710574,21.5487993,0.783630031,20,2658,0.752445448,7.028069279,2.845731766,378.1977517,91.04188345,2574,
Bac Giang,Luc Ngan,Xa Tan Quang,Mai,106.6483883,21.37009731,0.783630031,19,10398,0.182727448,18.7215306,1.014874286,555.4033065,91.0538606,2575,
Thai Binh,Vu Thu,Xa Vu Van,Mai,106.3619848,20.36151964,0.783630031,5,6378,0.078394481,7.076064127,0.706607502,901.3485301,91.07256416,2576,
Thai Binh,Thai Thuy,Xa Thai Thanh,Mai,106.4863554,20.46288337,0.783630031,18,3805,0.473061761,7.554294039,2.382750778,503.6870395,91.14785611,2577,
Quang Ninh,Uong Bi,Phuong Phuong Dong,Mai,106.7271585,21.05856673,0.783630031,106,14971,0.708035535,21.04488575,5.036853195,711.3842375,91.17045905,2578,
Nam Dinh,Nam Truc,Xa Nam Thai,Mai,106.1926811,20.27061043,0.783630031,26,9255,0.280929227,8.358031972,3.110780156,1107.31809,91.18531499,2579,
Hoa Binh,Da Bac,Xa Dong Chum,Mai,104.9771611,20.95391178,0.783630031,1,3381,0.029577048,56.09123801,0.017828096,60.27679402,91.19257047,2580,
Nam Dinh,Xuan Truong,Xa Xuan Thuong,Mai,106.3347181,20.34182509,0.783630031,126,3418,3.686366296,4.319144965,29.17244062,791.3603335,91.25120658,2581,
Ninh Binh,Yen Khanh,Xa Khanh Tien,Mai,106.091029,20.23609395,0.783630031,20,4207,0.475398146,6.450401875,3.100582008,652.2074254,91.25711403,2582,
Thai Binh,Kien Xuong,Xa Dinh Phung,Mai,106.4400296,20.41868886,0.783630031,3,3059,0.098071265,3.296305421,0.91010984,928.0086669,91.27064195,2583,
Ninh Binh,Yen Khanh,Xa Khanh Hoa,Mai,106.0054497,20.21711732,0.783630031,13,6824,0.190504103,5.910555835,2.199454732,1154.544545,91.28825102,2584,
Phu Tho,Cam Khe,Xa Cap Dan,Mai,105.0748741,21.41718493,0.783630031,1,4728,0.021150592,8.313887387,0.120280677,568.6870389,91.29916601,2585,
Thai Nguyen,Dinh Hoa,Xa Son Phu,Mai,105.5795117,21.81344138,0.783630031,33,4887,0.675260896,15.15163244,2.17798314,322.5395032,91.32264721,2586,
Thai Binh,Kien Xuong,Xa Quang Binh,Mai,106.4057279,20.38986798,0.783630031,255,9403,2.711900457,6.47335254,39.39226211,1452.570356,91.35730817,2587,
Tuyen Quang,Son Duong,Xa Tu Thinh,Mai,105.3722533,21.72207561,0.783630031,15,6323,0.237229163,31.18808988,0.480952827,202.7376484,91.40629528,2588,
Phu Tho,Doan Hung,Xa Tieu Son,Mai,105.180831,21.56521291,0.783630031,28,5201,0.538358008,12.31073176,2.274438316,422.4769172,91.42595894,2589,
Tuyen Quang,Son Duong,Xa Tan Trao,Mai,105.4723294,21.77462743,0.783630031,1,4756,0.021026072,35.09382668,0.02849504,135.5224109,91.43251757,2590,
Hai Phong,Kien Thuy,Xa Dai Ha,Mai,106.6679246,20.72503092,0.783630031,4,7379,0.054207887,4.014114769,0.996483716,1838.263334,91.451285,2591,
Hai Phong,Thuy Nguyen,Xa Thuy Trieu,Mai,106.7191716,20.89932634,0.783630031,8,10564,0.075728891,11.76871127,0.679768568,897.6343934,91.45643451,2592,
Thanh Hoa,Thach Thanh,Xa Thanh Minh,Mai,105.6475409,20.22501806,0.783630031,6,8804,0.068150841,33.53371101,0.178924426,262.5417747,91.45757616,2593,
Thai Binh,Kien Xuong,Xa Nam Cao,Mai,106.4532292,20.42774013,0.783630031,9,6323,0.142337498,4.372022596,2.058543798,1446.241382,91.46838996,2594,
Lang Son,Huu Lung,Xa Huu Lien,Mai,106.3755292,21.69268012,0.783630031,2,3471,0.057620282,66.92895458,0.029882433,51.86096245,91.48415949,2595,
Tuyen Quang,Son Duong,Xa Quyet Thang,Mai,105.249267,21.63326568,0.783630031,2,3715,0.053835801,12.48339428,0.160212836,297.5953429,91.50060016,2596,
Hai Phong,Thuy Nguyen,Xa Ngu Lao,Mai,106.7256654,20.94095205,0.783630031,27,12282,0.219833903,6.530289048,4.134579618,1880.774328,91.50781412,2597,
Thanh Hoa,Ba Thuoc,Xa Co Lung,Mai,105.2249203,20.44810772,0.783630031,1,3782,0.026441036,49.27025688,0.020296221,76.7603061,91.53072458,2598,
Hai Phong,Kien Thuy,Xa Tan Trao,Mai,106.661228,20.70511086,0.783630031,26,8842,0.29405112,9.291392714,2.798288782,951.6334388,91.64814469,2599,
Hai Phong,Ngo Quyen,Phuong Van My,Mai,106.7139438,20.86298584,0.783630031,209,19100,1.094240838,1.121997407,186.2749402,17023.21224,91.65008155,2600,
Nam Dinh,Xuan Truong,Xa Xuan Hong,Mai,106.3197103,20.32802785,0.783630031,114,13267,0.859274893,12.14634235,9.385541486,1092.262973,91.68615409,2601,
Thanh Hoa,Thach Thanh,Xa Thanh Vinh,Mai,105.6001569,20.23456768,0.783630031,27,6037,0.447242008,15.26821345,1.768379784,395.3966205,91.71070997,2602,
Hai Phong,Hai An,Phuong Cat Bi,Mai,106.7059389,20.82657047,0.783630031,105,14139,0.742626777,0.744701136,140.9961592,18986.13996,91.74420429,2603,
Nam Dinh,Truc Ninh,Xa Trung Dong,Mai,106.2702022,20.30001549,0.783630031,43,14547,0.295593593,7.649772767,5.621082,1901.625113,91.7594877,2604,
Hai Phong,Kien Thuy,Xa Dai Dong,Mai,106.689461,20.77239403,0.783630031,83,7219,1.149743732,5.515080985,15.04964301,1308.9563,91.77186895,2605,
Phu Tho,Thanh Ba,Xa Phuong Linh,Mai,105.1080734,21.47890499,0.783630031,10,1708,0.585480094,4.116853372,2.429039632,414.8799692,91.78472844,2606,
Thai Nguyen,Dinh Hoa,Xa Phu Dinh,Mai,105.5204453,21.79785671,0.783630031,13,5670,0.229276896,30.73682947,0.422945379,184.4692539,91.78640915,2607,
Thai Binh,Thai Thuy,Xa Thai An,Mai,106.5429957,20.51559291,0.783630031,58,2869,2.021610317,2.78794589,20.80384709,1029.073057,91.78797417,2608,
Ninh Binh,Nho Quan,Xa Quang Lac,Mai,105.8474456,20.19875595,0.783630031,61,6336,0.962752525,14.78065795,4.1270152,428.6683329,91.88334058,2609,
Hoa Binh,Mai Chau,Xa Chieng Chau,Mai,105.0704965,20.64003928,0.783630031,6,3736,0.160599572,17.50602847,0.342739075,213.4121972,91.89222062,2610,
Thai Binh,Kien Xuong,Xa Vu Hoa,Mai,106.3831371,20.3666993,0.783630031,11,6279,0.175187132,5.176327043,2.125058929,1213.022274,91.92053608,2611,
Hai Phong,Hai An,Phuong Dang Lam,Mai,106.7100334,20.8352931,0.783630031,167,25383,0.657920656,2.213952749,75.43069746,11465.01433,91.92508439,2612,
Phu Tho,Thanh Ba,Xa Dong Linh,Mai,105.1474638,21.53390261,0.783630031,87,2817,3.088391906,8.505529249,10.22864039,331.1963215,91.94118416,2613,
Nam Dinh,Nam Truc,Xa Nam Hai,Mai,106.2339071,20.28024218,0.783630031,33,4935,0.668693009,6.625197067,4.980983911,744.8835031,91.98683703,2614,
Lang Son,Chi Lang,Xa Y Tich,Mai,106.486008,21.60940495,0.783630031,184,3579,5.141100866,46.69959875,3.94007668,76.63877412,92.08735442,2615,
Nam Dinh,Nghia Hung,Xa Hoang Nam,Mai,106.1143679,20.23450682,0.783630031,6,7787,0.077051496,10.42579486,0.575495689,746.8974888,92.12252343,2616,
Ninh Binh,Nho Quan,Xa Phu Long,Mai,105.8010249,20.1970768,0.783630031,65,6423,1.011988168,30.2528111,2.148560667,212.3108487,92.21349914,2617,
Ninh Binh,Yen Khanh,Xa Khanh An,Mai,106.0193148,20.21074029,0.783630031,11,7035,0.156361052,7.312832402,1.504205128,962.0075524,92.24781723,2618,
Hai Phong,Duong Kinh,Phuong Anh Dung,Mai,106.7037647,20.80140691,0.783630031,69,10544,0.654400607,7.160641369,9.636008347,1472.493797,92.25270337,2619,
Phu Tho,Thanh Ba,Xa Dong Xuan,Mai,105.1242818,21.50969278,0.783630031,47,4315,1.089223638,6.750211192,6.962745115,639.239259,92.29439994,2620,
Ninh Binh,Hoa Lu,Xa Ninh An,Mai,105.973137,20.20280159,0.783630031,24,6006,0.3996004,5.510548023,4.355283703,1089.909747,92.32276305,2621,
Thai Binh,Thai Thuy,Xa Thuy Hai,Mai,106.5911281,20.56972772,0.783630031,18,5231,0.344102466,5.896386965,3.052716877,887.1534435,92.3349134,2622,
Thai Binh,Thai Thuy,Xa Thai Hoc,Mai,106.5215151,20.48138155,0.783630031,8,3275,0.244274809,3.819247218,2.094653617,857.4988245,92.48385359,2623,
Phu Tho,Cam Khe,Xa Phung Xa,Mai,105.0840645,21.45484628,0.783630031,1,3698,0.027041644,4.019450723,0.248790213,920.0262062,92.50565241,2624,
Ninh Binh,Hoa Lu,Xa Ninh Van,Mai,105.935508,20.19666742,0.783630031,150,10605,1.414427157,12.51574933,11.98489967,847.3324067,92.53825252,2625,
Thai Binh,Thai Thuy,Xa Thai Tan,Mai,106.5295023,20.48938294,0.783630031,12,3220,0.372670807,4.097338387,2.928730524,785.8760238,92.53840144,2626,
Hai Phong,Kien Thuy,Xa Minh Tan,Mai,106.6904428,20.75337079,0.783630031,10,8511,0.117495006,6.112588775,1.63596806,1392.372416,92.54638689,2627,
Thai Binh,Thai Thuy,Xa Thai Thinh,Mai,106.5142696,20.47259407,0.783630031,11,4346,0.253106305,5.809355536,1.893497468,748.1036362,92.5608685,2628,
